"dagen","IC_to_clinical","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
0,2,2,400,268
1,3,7,1274,452
2,22,5,907,286
3,8,4,875,233
4,13,0,747,204
5,4,2,708,176
6,3,2,707,155
7,4,2,690,185
8,4,5,669,175
9,5,3,592,150
10,2,1,533,153
11,2,3,467,175
12,0,1,442,147
13,2,0,345,149
14,3,0,311,158
15,0,0,250,138
16,0,2,214,129
17,1,1,201,130
18,0,1,156,151
19,0,1,155,141
20,0,0,145,132
21,0,1,140,117
22,0,3,135,111
23,1,2,120,89
24,0,0,127,101
25,0,0,117,96
26,1,1,103,99
27,1,1,95,71
28,0,1,102,77
29,0,0,102,71
30,0,0,90,60
31,0,0,96,50
32,1,0,93,55
33,0,0,80,41
34,0,0,72,43
35,0,0,80,42
36,0,0,74,44
37,0,0,76,41
38,0,0,69,24
39,0,0,66,13
40,0,0,68,30
41,0,0,76,18
42,0,0,75,18
43,0,0,66,28
44,0,0,57,20
45,0,0,38,13
46,0,0,58,13
47,0,0,41,12
48,0,0,48,14
49,0,0,49,10
50,0,0,43,9
51,0,0,39,8
52,0,0,31,13
53,0,0,36,9
54,0,0,29,9
55,0,0,37,6
56,2,0,36,7
57,0,0,23,6
58,0,0,22,5
59,0,0,21,3
60,0,NA,NA,NA
