"dagen","IC_to_clinical","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
0,3,1,316,228
1,8,3,925,366
2,35,12,694,234
3,23,7,709,194
4,23,7,645,181
5,12,3,640,150
6,7,3,658,140
7,8,1,643,159
8,12,4,635,156
9,5,3,565,135
10,5,2,498,135
11,12,1,446,168
12,2,2,417,137
13,2,5,329,138
14,3,1,299,150
15,2,2,238,132
16,3,2,205,123
17,1,0,193,121
18,0,1,146,140
19,0,4,147,139
20,1,1,136,126
21,0,1,133,114
22,1,2,131,105
23,2,0,118,84
24,0,1,123,100
25,2,2,114,92
26,0,2,98,98
27,1,0,91,70
28,1,0,99,73
29,0,1,99,69
30,1,1,88,59
31,0,4,89,47
32,1,2,90,55
33,0,0,81,41
34,0,0,68,39
35,2,0,75,42
36,2,1,71,43
37,0,0,76,39
38,1,5,67,24
39,0,0,64,13
40,2,1,64,30
41,1,1,72,18
42,0,1,72,17
43,3,0,62,28
44,0,2,53,19
45,1,1,36,13
46,0,0,56,13
47,0,1,41,10
48,0,1,46,13
49,0,0,45,9
50,1,2,43,9
51,0,1,40,7
52,1,0,29,13
53,1,0,35,8
54,0,0,28,9
55,0,0,35,6
56,2,0,35,7
57,0,1,22,5
58,1,1,22,5
59,1,0,20,3
60,0,NA,NA,NA
