"dagen","IC_to_clinical","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
1,2,0,204,164
2,5,10,586,248
3,4,4,480,168
4,6,11,496,149
5,3,5,477,129
6,6,9,489,104
7,4,6,510,100
8,7,4,503,126
9,6,4,487,123
10,2,10,429,108
11,3,7,381,103
12,3,4,324,127
13,3,3,318,104
14,2,4,272,111
15,1,11,235,116
16,2,6,199,112
17,1,2,175,97
18,2,4,150,98
19,3,3,125,117
20,6,4,106,103
21,2,4,110,102
22,2,6,100,84
23,4,6,92,81
24,4,3,90,66
25,0,3,96,74
26,1,3,86,61
27,2,2,80,75
28,1,3,83,52
29,1,5,79,52
30,1,2,82,52
31,0,2,75,46
32,2,5,77,39
33,0,0,73,39
34,2,1,64,30
35,0,1,63,30
36,0,1,58,30
37,0,1,57,32
38,2,3,54,30
39,0,1,54,16
40,0,0,51,9
41,1,3,53,27
42,1,0,57,17
43,0,1,65,13
44,1,1,56,23
45,2,0,39,13
46,1,1,27,11
47,0,0,52,11
48,2,0,34,7
49,0,1,36,10
50,1,2,34,8
51,1,3,37,7
52,2,0,30,7
53,1,0,28,8
54,1,2,29,7
55,0,0,22,7
56,1,0,31,4
57,0,0,29,6
58,0,0,19,3
59,1,0,18,4
60,0,0,14,3
