"dagen","IC_to_clinical","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
1,4,2,198,162
2,8,13,565,242
3,4,11,459,165
4,8,7,476,144
5,5,12,454,128
6,2,3,470,99
7,3,11,497,97
8,6,8,484,124
9,9,10,466,120
10,6,7,410,102
11,4,6,362,101
12,4,9,307,123
13,2,6,305,104
14,4,7,256,106
15,0,11,231,108
16,5,5,192,111
17,2,6,173,96
18,1,9,146,97
19,0,5,124,115
20,5,5,100,103
21,0,3,105,101
22,3,4,96,81
23,1,1,91,77
24,2,5,87,66
25,1,5,89,73
26,0,5,83,60
27,0,3,78,73
28,1,1,80,47
29,0,1,77,49
30,1,2,81,50
31,0,1,73,46
32,2,3,72,35
33,0,1,73,37
34,0,0,63,30
35,0,2,63,30
36,0,0,57,30
37,0,0,55,30
38,0,0,53,27
39,0,0,54,16
40,0,1,51,8
41,1,0,52,26
42,0,0,57,16
43,1,0,64,13
44,1,0,54,21
45,0,0,38,13
46,1,0,27,11
47,0,0,52,11
48,1,0,34,6
49,0,0,36,10
50,0,0,34,6
51,0,0,35,7
52,0,0,30,7
53,1,0,27,8
54,0,0,29,7
55,1,0,21,7
56,0,0,31,4
57,0,0,29,6
58,0,0,19,3
59,2,0,16,4
60,1,1,13,3
