"dagen","IC_to_clinical","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
0,3,4,269,214
1,9,8,773,327
2,26,7,621,217
3,17,5,654,188
4,18,9,609,162
5,16,7,607,142
6,12,11,636,133
7,4,2,619,154
8,13,7,616,152
9,5,6,542,129
10,6,7,478,128
11,13,4,431,160
12,7,9,398,133
13,6,1,327,132
14,2,3,291,146
15,3,0,232,131
16,4,5,202,116
17,2,1,183,117
18,6,5,143,139
19,1,2,145,133
20,1,1,133,125
21,0,2,127,107
22,2,3,123,103
23,4,4,114,78
24,1,4,117,96
25,2,1,109,86
26,1,1,94,93
27,3,0,88,69
28,2,3,93,71
29,3,1,99,68
30,2,2,86,58
31,1,3,86,45
32,2,0,88,53
33,2,3,80,41
34,1,1,68,37
35,2,4,68,41
36,3,3,67,41
37,2,1,74,37
38,1,1,64,22
39,2,0,61,13
40,2,3,62,29
41,0,4,65,18
42,4,1,70,16
43,3,0,61,27
44,1,1,51,16
45,3,2,36,13
46,0,0,55,13
47,0,0,40,10
48,1,1,44,13
49,2,1,40,9
50,5,0,40,9
51,1,1,35,7
52,2,0,29,11
53,1,2,34,9
54,1,2,24,8
55,3,2,35,6
56,2,1,34,7
57,1,1,21,5
58,1,2,21,4
59,2,0,17,3
60,0,NA,NA,NA
