"dagen","IC_to_clinical","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
1,7,15,213,176
2,11,29,614,266
3,11,14,503,175
4,10,28,516,156
5,10,26,501,133
6,7,22,507,112
7,10,14,534,102
8,6,18,523,126
9,9,18,517,128
10,4,19,445,111
11,6,8,390,106
12,4,10,338,131
13,2,12,335,109
14,1,8,280,116
15,5,5,247,123
16,2,8,206,114
17,2,6,178,100
18,1,6,155,104
19,0,4,129,120
20,4,11,115,111
21,4,2,116,104
22,4,3,105,87
23,3,6,96,84
24,2,4,96,68
25,0,3,99,80
26,0,1,89,63
27,2,0,83,77
28,0,4,84,56
29,0,3,81,54
30,1,2,85,56
31,0,1,76,48
32,0,1,79,42
33,0,0,75,40
34,1,1,66,30
35,1,0,63,31
36,0,0,58,32
37,1,0,62,35
38,0,1,61,34
39,1,0,55,19
40,1,1,52,9
41,1,2,54,27
42,0,0,59,17
43,0,0,65,14
44,0,1,57,23
45,0,0,44,13
46,1,0,29,12
47,0,0,52,11
48,1,0,36,7
49,0,0,36,10
50,0,0,35,8
51,0,1,37,7
52,1,2,32,7
53,0,0,29,10
54,0,0,32,8
55,0,0,22,7
56,1,0,33,4
57,1,0,29,6
58,0,0,19,4
59,1,0,19,4
60,0,0,16,3
