"dagen","IC_to_clinical","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
0,1,9,244,194
1,10,28,676,296
2,24,26,560,200
3,15,39,570,172
4,23,35,557,148
5,18,21,563,128
6,17,34,575,118
7,26,35,566,144
8,19,40,571,141
9,11,35,490,125
10,28,22,426,119
11,19,22,369,146
12,19,16,360,119
13,12,11,296,128
14,10,14,266,134
15,6,20,217,125
16,6,20,190,107
17,4,19,157,114
18,7,10,133,127
19,2,18,123,121
20,6,14,120,114
21,3,14,110,93
22,3,8,107,90
23,3,11,97,74
24,4,7,106,89
25,3,9,91,69
26,1,4,86,82
27,4,4,84,59
28,0,14,82,60
29,3,6,90,58
30,3,8,78,53
31,1,5,79,44
32,3,3,79,44
33,0,0,67,31
34,1,3,66,32
35,0,4,59,36
36,2,1,65,36
37,0,2,62,35
38,4,2,59,20
39,1,1,54,10
40,3,3,55,27
41,1,2,59,17
42,0,1,65,14
43,1,1,57,24
44,0,2,44,14
45,2,1,30,12
46,1,1,52,11
47,0,4,36,8
48,1,2,37,10
49,0,2,35,9
50,1,0,38,8
51,0,2,35,8
52,1,0,29,11
53,0,0,32,8
54,0,0,22,7
55,1,1,33,5
56,3,0,31,6
57,0,0,19,4
58,0,1,20,4
59,0,0,16,3
60,0,NA,NA,NA
