"dagen","IC_to_clinical","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
1,8,12,220,182
2,19,30,623,270
3,14,44,509,182
4,17,27,518,157
5,15,24,511,136
6,9,16,514,116
7,11,31,540,104
8,5,21,531,130
9,10,21,525,129
10,13,13,444,111
11,8,12,394,110
12,7,19,341,133
13,3,20,337,110
14,3,12,280,117
15,10,5,248,123
16,4,10,207,115
17,3,11,178,98
18,2,9,156,105
19,2,7,129,121
20,3,6,117,115
21,2,3,118,105
22,2,6,107,88
23,3,1,96,85
24,3,8,96,71
25,5,2,99,80
26,1,3,89,65
27,2,2,83,79
28,0,4,84,56
29,0,1,81,55
30,2,3,85,57
31,0,4,76,49
32,0,2,79,43
33,0,3,76,40
34,1,0,67,30
35,1,0,63,31
36,0,2,58,32
37,1,2,63,35
38,0,1,61,34
39,1,1,55,19
40,1,1,52,9
41,1,0,55,27
42,0,1,59,17
43,0,0,65,14
44,0,0,57,23
45,0,0,44,13
46,1,1,29,12
47,0,0,52,11
48,1,0,36,7
49,0,1,36,10
50,0,0,35,8
51,1,0,37,7
52,1,1,32,7
53,0,0,29,11
54,0,0,32,8
55,0,0,22,7
56,1,0,33,4
57,0,0,31,6
58,0,0,19,4
59,1,1,19,4
60,0,1,16,3
