"dagen","IC_to_clinical","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
1,1,2,203,164
2,5,3,585,247
3,3,14,476,168
4,6,13,493,149
5,4,4,474,129
6,5,4,488,104
7,3,5,507,99
8,6,12,500,126
9,5,9,486,123
10,4,5,426,107
11,3,7,379,104
12,2,4,322,127
13,5,7,316,104
14,4,5,268,111
15,1,7,235,115
16,0,7,199,112
17,1,6,175,97
18,1,5,149,97
19,1,4,125,117
20,4,5,105,103
21,2,4,109,102
22,1,5,100,83
23,3,3,91,81
24,1,3,90,66
25,1,6,95,74
26,2,1,85,61
27,2,1,80,74
28,1,1,82,51
29,2,2,78,52
30,1,2,82,52
31,0,3,75,46
32,1,1,77,39
33,0,0,73,39
34,2,3,64,30
35,0,1,63,30
36,1,1,57,30
37,1,2,56,32
38,1,0,54,29
39,0,1,54,16
40,0,1,51,9
41,0,1,52,26
42,1,2,57,17
43,0,2,65,13
44,0,4,56,23
45,2,1,38,13
46,1,2,27,11
47,0,2,52,11
48,1,1,34,7
49,0,0,36,10
50,0,1,34,7
51,1,1,37,7
52,0,1,30,7
53,2,2,27,8
54,0,1,29,7
55,0,0,22,7
56,0,0,31,4
57,0,0,29,6
58,0,0,19,3
59,0,0,18,4
60,0,0,14,3
