"dagen","IC_to_clinical","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
0,2,1,364,241
1,11,11,1110,410
2,25,4,807,265
3,19,1,788,218
4,15,5,698,185
5,11,2,671,167
6,10,4,686,148
7,2,3,671,168
8,7,0,655,171
9,2,3,582,143
10,3,2,518,149
11,3,2,455,170
12,2,1,430,145
13,3,1,339,142
14,0,2,306,154
15,1,1,245,132
16,3,1,207,124
17,0,1,200,126
18,0,0,151,147
19,1,0,150,140
20,1,0,139,128
21,0,1,137,117
22,1,0,133,110
23,2,0,119,87
24,0,0,126,102
25,0,0,117,94
26,0,0,100,98
27,2,0,93,71
28,0,0,101,74
29,0,0,102,71
30,0,0,89,60
31,0,1,95,49
32,0,0,91,54
33,0,1,81,41
34,0,0,71,42
35,1,0,76,42
36,2,0,73,44
37,1,0,78,42
38,0,0,69,24
39,0,0,66,13
40,0,0,68,30
41,0,1,74,18
42,1,0,76,18
43,0,0,65,28
44,0,0,55,20
45,1,0,38,14
46,0,0,58,13
47,0,0,41,12
48,0,0,48,14
49,0,0,48,10
50,0,1,43,9
51,0,0,39,8
52,0,0,30,13
53,0,0,35,9
54,2,0,28,9
55,0,0,37,6
56,1,0,35,7
57,1,0,23,6
58,0,0,22,5
59,0,0,20,3
60,0,NA,NA,NA
