"dagen","IC_to_clinical","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
1,3,3,199,162
2,9,9,568,244
3,5,9,461,166
4,10,12,477,145
5,3,11,458,128
6,3,12,471,100
7,4,9,497,97
8,4,8,486,124
9,8,11,471,120
10,7,7,412,102
11,8,11,363,101
12,4,6,309,123
13,3,4,306,104
14,4,6,258,106
15,0,6,231,109
16,3,4,194,111
17,1,5,174,96
18,0,6,147,97
19,0,10,124,117
20,3,5,102,103
21,0,5,105,101
22,1,7,98,81
23,1,3,91,77
24,2,5,87,67
25,1,3,89,73
26,0,4,83,60
27,1,1,78,73
28,1,5,80,47
29,0,5,77,49
30,1,4,81,50
31,0,3,73,46
32,1,1,74,35
33,0,1,73,37
34,0,2,63,30
35,0,1,63,30
36,0,2,57,30
37,0,1,55,30
38,0,0,53,27
39,0,2,54,16
40,0,0,51,8
41,0,0,53,26
42,0,0,57,16
43,1,0,64,13
44,1,1,54,21
45,0,0,38,13
46,1,0,27,11
47,0,0,52,11
48,1,0,34,6
49,0,0,36,10
50,0,0,34,6
51,0,0,36,7
52,0,0,30,7
53,1,0,27,8
54,0,0,29,7
55,1,0,21,7
56,0,0,31,4
57,0,0,29,6
58,0,0,19,3
59,1,0,17,4
60,1,0,13,3
