"dagen","IC_to_clinical","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
0,3,1,265,215
1,11,15,781,329
2,30,4,625,220
3,13,9,658,187
4,21,9,610,163
5,16,9,610,143
6,13,5,638,134
7,5,3,625,155
8,12,8,619,152
9,3,6,544,130
10,9,4,482,128
11,11,0,432,162
12,4,3,396,133
13,7,6,327,134
14,1,5,292,146
15,4,2,233,131
16,3,7,203,116
17,2,1,185,118
18,5,1,144,138
19,0,0,145,133
20,1,5,133,124
21,0,1,127,107
22,3,5,124,103
23,3,3,114,80
24,1,0,117,96
25,2,1,108,86
26,1,2,95,94
27,3,4,89,69
28,1,4,93,72
29,4,1,99,68
30,1,1,86,58
31,2,0,86,45
32,2,1,88,52
33,3,1,80,41
34,1,1,67,37
35,2,3,70,41
36,3,0,68,41
37,2,2,74,38
38,2,1,65,23
39,0,4,61,13
40,2,2,62,29
41,0,1,65,18
42,5,0,69,16
43,4,0,62,28
44,0,1,51,18
45,2,3,36,13
46,0,1,55,13
47,0,0,40,10
48,0,0,45,13
49,2,2,41,9
50,5,0,41,9
51,0,0,35,7
52,2,0,29,11
53,1,1,34,9
54,1,0,25,8
55,2,1,35,6
56,2,0,34,7
57,1,2,22,5
58,2,2,21,4
59,2,2,17,3
60,0,NA,NA,NA
