"dagen","IC_to_clinical","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
1,8,5,220,183
2,18,26,625,273
3,10,47,514,183
4,13,31,522,157
5,16,46,513,136
6,11,28,515,117
7,11,20,541,106
8,5,15,532,131
9,9,26,527,130
10,12,21,448,112
11,5,18,397,110
12,7,12,344,133
13,6,13,337,110
14,3,16,280,120
15,7,17,251,124
16,3,10,209,116
17,2,4,179,98
18,2,9,156,105
19,2,9,129,121
20,4,9,117,115
21,2,6,118,105
22,2,6,107,88
23,3,3,96,85
24,4,6,97,71
25,5,1,99,80
26,1,6,89,65
27,2,2,83,79
28,0,3,84,56
29,0,2,81,55
30,2,4,85,57
31,0,1,76,49
32,0,3,79,43
33,0,4,76,41
34,2,2,67,30
35,1,3,63,31
36,0,0,58,32
37,0,0,63,36
38,0,2,61,34
39,1,0,56,19
40,1,1,52,9
41,1,1,55,27
42,0,1,59,17
43,0,0,65,14
44,0,0,57,23
45,0,0,44,13
46,1,0,29,12
47,0,0,52,11
48,1,1,36,7
49,0,0,36,10
50,0,0,35,8
51,1,1,37,7
52,1,0,32,7
53,0,0,29,11
54,0,1,32,8
55,0,0,22,7
56,1,0,33,4
57,0,0,31,6
58,0,0,19,4
59,1,0,19,4
60,0,0,16,3
