"dagen","IC_to_clinical","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
1,6,4,208,172
2,10,18,604,257
3,12,9,493,171
4,13,23,509,155
5,6,18,492,132
6,3,13,503,109
7,9,16,529,102
8,5,10,516,126
9,7,11,509,125
10,4,5,442,110
11,2,16,387,104
12,2,3,337,128
13,4,10,329,106
14,1,7,279,115
15,2,9,244,122
16,1,5,204,114
17,0,4,178,99
18,2,1,153,102
19,0,4,129,119
20,2,3,115,109
21,4,2,114,104
22,4,4,104,86
23,2,2,95,84
24,1,5,96,68
25,0,1,99,79
26,0,1,89,62
27,2,1,82,76
28,0,1,84,55
29,0,2,81,53
30,0,0,85,55
31,0,2,76,48
32,1,2,78,41
33,0,0,75,40
34,1,0,66,30
35,1,1,63,31
36,0,0,58,31
37,2,0,61,34
38,0,0,61,34
39,1,0,55,19
40,0,0,52,9
41,1,0,54,27
42,0,1,59,17
43,0,2,65,14
44,1,0,56,23
45,0,0,44,13
46,1,0,29,12
47,0,0,52,11
48,1,0,36,7
49,0,0,36,10
50,0,1,35,8
51,0,0,37,7
52,1,0,32,7
53,1,0,28,10
54,0,1,32,8
55,0,0,22,7
56,1,0,33,4
57,0,0,29,6
58,0,0,19,4
59,0,0,19,4
60,1,0,15,3
