"dagen","IC_to_clinical","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
0,2,1,359,240
1,11,2,1097,404
2,27,4,800,263
3,12,7,784,213
4,14,3,694,184
5,11,2,668,166
6,10,5,685,148
7,3,3,669,166
8,7,2,654,169
9,2,1,580,143
10,3,4,517,149
11,2,0,455,170
12,2,1,429,144
13,4,2,340,141
14,0,0,306,154
15,1,1,245,132
16,2,0,207,124
17,0,0,200,126
18,0,0,150,146
19,1,0,150,140
20,1,0,139,128
21,0,0,137,117
22,1,0,133,110
23,2,1,119,87
24,0,0,126,101
25,0,1,117,95
26,0,0,100,98
27,2,0,93,71
28,0,0,101,74
29,0,0,101,71
30,0,0,89,60
31,0,0,95,49
32,0,0,91,54
33,0,1,81,41
34,0,0,71,42
35,1,1,77,42
36,2,0,73,44
37,0,0,78,43
38,0,0,69,24
39,0,0,66,13
40,0,0,68,30
41,0,0,74,18
42,1,1,76,18
43,0,0,65,28
44,0,0,55,20
45,1,0,38,13
46,0,0,58,13
47,0,0,41,12
48,0,0,48,14
49,0,0,48,10
50,0,0,43,9
51,0,0,40,8
52,0,0,30,13
53,0,0,35,9
54,2,0,28,9
55,0,0,37,6
56,1,1,35,7
57,0,0,23,6
58,0,0,22,5
59,0,0,20,3
60,0,NA,NA,NA
