"dagen","IC_to_clinical","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
0,2,1,325,228
1,9,6,957,373
2,34,3,718,239
3,15,1,724,197
4,21,3,650,182
5,15,4,643,151
6,6,0,666,142
7,3,1,646,161
8,15,0,641,159
9,5,1,568,139
10,4,2,501,139
11,9,3,448,169
12,1,1,419,139
13,4,2,330,140
14,4,1,301,150
15,1,2,240,132
16,2,2,206,123
17,0,1,195,121
18,1,2,145,141
19,2,0,147,141
20,1,2,136,128
21,1,2,134,116
22,1,2,130,106
23,1,1,118,84
24,0,1,124,99
25,1,1,116,93
26,0,0,98,98
27,1,0,92,70
28,0,1,99,73
29,2,0,100,69
30,1,1,89,60
31,0,1,90,47
32,1,0,90,56
33,0,0,81,41
34,0,0,69,39
35,2,1,77,42
36,2,1,71,43
37,1,1,76,40
38,2,0,67,24
39,0,1,65,13
40,1,0,64,30
41,2,1,72,18
42,1,2,73,17
43,3,0,62,28
44,0,1,53,20
45,2,0,36,13
46,0,0,56,13
47,1,1,41,11
48,0,0,46,13
49,1,1,45,9
50,2,0,43,9
51,0,0,38,8
52,1,0,29,13
53,1,0,35,8
54,0,1,27,9
55,1,1,35,6
56,2,0,35,7
57,0,0,21,5
58,1,0,22,5
59,0,0,19,3
60,1,NA,NA,NA
