"dagen","IC_to_clinical","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
0,3,2,314,226
1,7,9,918,362
2,36,8,691,234
3,20,6,705,194
4,22,2,643,181
5,14,5,638,150
6,9,3,654,140
7,8,5,642,159
8,11,2,635,156
9,4,3,563,135
10,7,7,496,135
11,12,2,443,167
12,4,3,415,137
13,4,1,330,139
14,3,1,299,150
15,2,2,238,132
16,2,6,203,121
17,3,2,193,120
18,0,1,146,140
19,0,2,146,139
20,0,1,136,126
21,0,1,133,114
22,1,3,131,105
23,1,2,118,84
24,0,0,122,99
25,3,0,113,93
26,1,1,98,98
27,1,1,91,70
28,1,3,99,73
29,0,2,99,69
30,1,1,88,59
31,0,0,89,46
32,1,0,90,55
33,0,0,81,41
34,0,0,69,39
35,2,5,73,42
36,3,0,70,43
37,0,1,76,39
38,1,1,67,24
39,0,1,63,13
40,3,2,64,29
41,0,2,72,18
42,0,1,72,17
43,3,0,62,28
44,0,1,53,19
45,1,1,36,13
46,0,0,56,13
47,0,2,41,10
48,0,1,47,13
49,0,0,45,9
50,1,0,43,9
51,0,0,38,7
52,1,0,29,13
53,1,0,35,8
54,0,1,27,9
55,0,1,35,6
56,3,0,35,7
57,0,0,22,5
58,1,0,22,5
59,0,0,20,3
60,0,NA,NA,NA
