"dagen","IC_to_clinical","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
0,1,7,244,196
1,10,34,676,296
2,26,33,562,201
3,14,31,576,175
4,20,24,561,148
5,18,32,569,128
6,13,33,584,118
7,19,20,570,145
8,16,30,573,143
9,16,28,493,125
10,24,35,433,119
11,16,34,372,148
12,18,20,364,119
13,11,18,297,128
14,8,12,266,134
15,6,10,218,126
16,8,12,190,108
17,4,19,159,115
18,9,19,133,126
19,2,16,125,121
20,7,9,120,117
21,4,16,110,96
22,4,10,107,90
23,4,12,98,74
24,3,6,106,89
25,4,10,91,69
26,2,7,86,82
27,4,9,84,59
28,0,2,83,61
29,2,4,90,58
30,4,14,78,53
31,1,3,79,44
32,3,8,79,44
33,0,7,68,31
34,1,3,66,32
35,0,0,59,36
36,2,3,65,36
37,0,4,63,35
38,3,1,59,20
39,1,2,55,10
40,2,2,55,27
41,3,1,59,17
42,0,1,65,14
43,1,2,57,24
44,0,1,44,14
45,2,1,31,12
46,1,1,52,11
47,0,1,36,9
48,2,1,37,10
49,0,2,35,9
50,1,2,38,8
51,0,2,34,7
52,1,0,29,11
53,0,2,32,9
54,1,0,22,7
55,1,0,33,5
56,3,0,31,6
57,0,1,19,4
58,0,0,20,4
59,0,0,16,3
60,0,NA,NA,NA
