"dagen","IC_to_clinical","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
0,2,0,374,243
1,7,6,1121,416
2,28,2,829,270
3,14,0,810,220
4,16,1,703,188
5,12,1,678,171
6,9,1,688,149
7,3,1,674,170
8,7,1,655,172
9,2,1,584,144
10,3,2,519,150
11,4,0,455,170
12,5,1,432,145
13,3,0,341,144
14,0,2,306,155
15,3,3,247,133
16,0,1,210,125
17,0,0,201,127
18,0,2,152,147
19,0,2,148,140
20,1,0,140,128
21,0,0,137,117
22,1,0,134,111
23,1,0,119,87
24,0,0,126,102
25,0,0,118,95
26,0,1,100,98
27,2,0,93,71
28,1,1,101,74
29,0,1,102,71
30,0,0,89,60
31,0,0,95,50
32,0,0,91,55
33,0,0,81,41
34,0,0,72,43
35,0,0,77,42
36,2,0,73,44
37,1,0,77,42
38,0,1,69,24
39,0,0,66,13
40,0,1,68,30
41,0,0,74,18
42,1,0,76,17
43,0,0,66,28
44,0,0,56,20
45,0,0,38,13
46,0,0,58,13
47,0,0,41,12
48,0,0,48,14
49,0,0,48,10
50,0,0,43,9
51,0,0,39,8
52,0,0,31,13
53,0,0,35,9
54,1,0,29,9
55,0,0,37,6
56,1,0,36,7
57,0,0,23,6
58,0,0,22,5
59,0,0,20,3
60,0,NA,NA,NA
