"dagen","IC_to_clinical","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
0,3,0,335,230
1,6,1,995,380
2,29,3,730,246
3,12,5,736,199
4,17,0,662,183
5,9,1,648,154
6,6,3,671,143
7,3,5,656,164
8,6,0,644,159
9,5,0,575,140
10,3,0,506,139
11,6,0,449,168
12,1,0,424,140
13,0,0,334,141
14,3,0,303,152
15,1,1,243,132
16,0,1,206,124
17,1,0,196,122
18,0,0,149,142
19,0,0,147,141
20,2,0,138,128
21,0,0,134,116
22,2,1,132,108
23,2,0,118,87
24,0,0,125,100
25,0,0,116,92
26,0,0,98,98
27,1,0,92,70
28,0,1,100,74
29,1,0,101,69
30,0,0,88,60
31,1,0,91,47
32,1,0,90,56
33,0,0,81,41
34,0,0,69,41
35,1,0,76,42
36,2,0,73,43
37,0,0,77,41
38,1,0,69,24
39,0,0,65,13
40,1,0,65,30
41,1,0,73,18
42,0,0,74,17
43,2,1,63,28
44,0,0,55,20
45,0,0,37,13
46,0,0,57,13
47,0,1,41,13
48,0,0,47,14
49,0,0,46,10
50,2,0,43,9
51,0,0,38,8
52,1,0,30,13
53,0,0,35,8
54,0,0,28,9
55,1,1,36,6
56,2,0,35,7
57,0,0,22,6
58,0,0,22,5
59,0,0,20,3
60,0,NA,NA,NA
