"dagen","IC_to_clinical","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
0,2,2,254,201
1,8,8,702,309
2,25,11,580,210
3,12,20,615,180
4,18,12,582,152
5,12,23,588,132
6,10,26,606,124
7,20,20,587,148
8,16,14,595,147
9,11,13,521,128
10,13,16,452,122
11,21,7,397,156
12,14,14,381,125
13,8,15,309,131
14,6,13,278,137
15,2,8,224,128
16,7,17,195,111
17,6,13,168,115
18,10,10,136,134
19,4,6,134,127
20,3,13,126,123
21,4,12,115,101
22,5,6,115,97
23,5,14,107,76
24,3,11,109,93
25,4,10,91,76
26,7,13,90,89
27,2,8,84,61
28,1,6,85,66
29,3,6,94,62
30,1,4,79,55
31,1,5,81,45
32,1,10,79,48
33,0,8,67,34
34,4,5,66,35
35,1,3,60,37
36,3,3,66,38
37,2,2,67,36
38,2,4,60,20
39,1,3,58,11
40,0,6,57,27
41,1,2,61,18
42,1,4,66,14
43,1,1,57,26
44,0,2,46,14
45,0,6,32,13
46,0,2,52,12
47,0,3,37,9
48,2,3,38,11
49,2,1,36,9
50,0,0,37,9
51,1,1,35,7
52,0,0,29,11
53,0,1,32,8
54,1,1,23,7
55,0,1,34,5
56,2,1,31,7
57,0,2,19,4
58,0,0,21,4
59,1,0,17,3
60,1,NA,NA,NA
