"dagen","IC_to_clinical","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
0,2,1,390,258
1,4,1,1205,438
2,16,0,870,277
3,10,1,846,227
4,12,3,727,195
5,7,0,698,172
6,6,2,699,152
7,3,2,684,180
8,5,1,661,174
9,1,2,586,148
10,1,0,527,152
11,5,0,462,176
12,1,2,438,146
13,2,1,344,145
14,1,1,308,158
15,1,2,249,134
16,0,0,211,128
17,2,4,202,128
18,0,3,153,149
19,1,1,153,141
20,3,0,141,129
21,3,0,139,117
22,0,1,135,111
23,1,0,120,88
24,0,2,126,100
25,1,0,117,97
26,0,0,102,98
27,2,2,94,71
28,0,1,102,76
29,0,0,103,71
30,0,1,89,60
31,0,0,96,50
32,0,0,92,56
33,0,3,80,41
34,0,1,72,43
35,0,0,81,42
36,1,0,74,44
37,0,0,76,41
38,0,0,69,24
39,0,1,66,13
40,0,0,68,30
41,0,0,75,18
42,1,0,76,17
43,0,0,66,28
44,0,0,56,20
45,1,0,38,13
46,0,0,58,13
47,0,0,41,12
48,0,0,48,14
49,0,0,48,10
50,0,0,43,9
51,0,0,40,8
52,0,0,31,13
53,0,0,36,9
54,0,0,29,9
55,0,0,37,6
56,1,0,36,7
57,0,0,23,6
58,0,0,22,5
59,0,0,20,3
60,0,NA,NA,NA
