"dagen","IC_to_clinical","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
0,2,0,258,205
1,8,9,722,316
2,20,9,594,214
3,14,18,633,181
4,16,28,591,154
5,10,13,597,136
6,8,9,623,131
7,9,10,601,154
8,16,8,608,148
9,10,6,534,129
10,13,14,465,125
11,12,8,413,159
12,9,7,386,127
13,8,7,313,132
14,5,10,281,143
15,8,5,228,128
16,3,8,197,114
17,4,9,177,117
18,4,7,140,134
19,2,7,139,131
20,0,7,129,125
21,4,11,122,102
22,4,2,118,97
23,6,9,110,76
24,2,10,112,94
25,5,6,97,80
26,7,4,90,91
27,4,10,84,65
28,3,7,89,66
29,4,5,94,64
30,2,4,80,56
31,3,6,81,45
32,4,8,79,50
33,4,3,71,39
34,5,6,67,36
35,1,6,63,38
36,5,6,66,39
37,2,5,69,36
38,4,4,61,22
39,1,4,58,13
40,0,4,57,27
41,4,1,61,18
42,2,2,67,15
43,1,3,58,26
44,2,2,47,14
45,0,2,32,13
46,0,1,53,12
47,2,2,39,9
48,1,1,38,11
49,2,1,37,9
50,1,2,38,9
51,0,4,35,7
52,1,2,29,11
53,0,1,33,8
54,0,0,23,7
55,1,2,34,5
56,3,2,32,7
57,0,1,19,5
58,0,2,21,4
59,1,2,16,3
60,1,NA,NA,NA
