"dagen","IC_to_clinical","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
0,2,0,330,229
1,8,1,984,378
2,29,0,727,245
3,13,3,732,197
4,19,1,659,183
5,12,2,646,153
6,6,0,668,143
7,2,2,653,163
8,10,0,643,159
9,6,0,574,139
10,5,0,504,139
11,8,2,448,169
12,2,1,424,140
13,0,1,332,141
14,2,1,303,152
15,1,0,242,132
16,1,0,207,124
17,1,0,195,122
18,0,0,148,142
19,0,0,147,141
20,2,0,137,128
21,1,0,134,116
22,2,1,132,108
23,2,0,118,86
24,0,0,124,99
25,1,0,116,93
26,0,1,98,98
27,1,0,92,70
28,0,0,100,73
29,1,0,100,69
30,2,1,88,60
31,1,0,91,47
32,1,0,90,55
33,0,0,81,41
34,0,0,69,41
35,2,0,76,42
36,3,0,72,43
37,0,1,77,41
38,1,1,69,24
39,0,0,65,13
40,1,0,65,30
41,1,0,73,18
42,0,0,73,18
43,2,0,62,28
44,1,0,55,20
45,0,0,36,13
46,1,0,57,13
47,0,0,41,13
48,0,0,47,14
49,0,0,46,9
50,2,1,43,9
51,0,0,38,8
52,1,0,29,13
53,1,0,35,8
54,0,0,27,9
55,1,0,36,6
56,2,0,35,7
57,0,0,22,6
58,0,2,23,5
59,0,0,21,3
60,0,NA,NA,NA
