"dagen","IC_to_clinical","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
0,2,1,264,206
1,5,3,742,319
2,15,8,603,215
3,11,9,643,183
4,12,8,599,157
5,8,6,600,139
6,8,2,628,131
7,8,5,610,156
8,18,10,615,150
9,7,6,541,130
10,9,5,472,127
11,13,3,420,160
12,6,3,392,131
13,4,11,317,132
14,5,10,288,145
15,3,8,229,129
16,4,7,201,115
17,2,3,179,117
18,4,4,142,135
19,2,2,140,132
20,1,5,133,125
21,0,7,123,105
22,3,4,119,99
23,7,5,112,78
24,2,8,115,95
25,3,4,103,81
26,3,5,91,92
27,4,7,85,66
28,3,6,91,67
29,1,3,96,66
30,2,2,81,58
31,4,7,84,45
32,3,1,83,51
33,3,6,73,39
34,5,5,67,36
35,2,3,66,40
36,3,4,68,40
37,0,7,71,37
38,3,5,63,22
39,1,1,59,13
40,2,3,60,28
41,3,3,62,18
42,3,6,67,15
43,2,2,60,26
44,0,4,47,14
45,2,2,33,13
46,2,4,55,12
47,0,4,40,9
48,1,3,41,11
49,3,1,38,9
50,0,2,38,9
51,0,1,35,7
52,1,0,29,11
53,1,3,33,8
54,0,1,23,7
55,2,1,34,6
56,3,0,33,7
57,1,1,19,5
58,0,0,21,4
59,2,0,17,3
60,0,NA,NA,NA
