"dagen","IC_to_clinical","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
0,2,0,335,231
1,10,6,1003,383
2,31,2,732,249
3,15,1,740,204
4,16,4,666,183
5,11,4,650,155
6,6,3,670,145
7,5,0,657,164
8,7,1,645,159
9,5,3,577,140
10,3,3,509,140
11,4,1,449,170
12,0,0,424,140
13,2,0,336,140
14,1,0,303,152
15,1,1,244,132
16,0,0,206,124
17,1,0,196,122
18,0,1,149,142
19,1,0,148,141
20,2,0,138,128
21,0,0,135,116
22,2,1,132,109
23,2,0,118,87
24,0,0,125,100
25,0,0,116,93
26,0,1,99,98
27,0,0,92,70
28,0,0,100,74
29,1,0,101,69
30,0,0,88,60
31,1,1,92,47
32,0,0,90,55
33,0,0,81,41
34,0,0,69,41
35,1,0,76,42
36,3,0,73,43
37,0,0,77,41
38,1,0,69,24
39,0,0,66,13
40,0,0,65,30
41,1,0,73,18
42,1,0,75,18
43,1,0,63,28
44,0,0,55,20
45,0,0,37,13
46,0,0,57,13
47,0,0,41,13
48,0,0,47,14
49,0,0,46,10
50,2,0,43,9
51,0,0,38,8
52,1,0,30,13
53,0,0,35,8
54,0,0,28,9
55,0,0,37,6
56,1,0,35,7
57,0,0,22,6
58,0,1,22,5
59,0,0,20,3
60,0,NA,NA,NA
