"dagen","IC_to_clinical","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
1,12,9,223,186
2,27,36,637,280
3,15,50,524,190
4,16,35,531,166
5,16,36,524,139
6,16,46,526,119
7,14,30,549,112
8,18,28,538,133
9,8,18,535,135
10,18,25,457,120
11,7,20,402,111
12,9,25,351,134
13,5,10,342,114
14,8,10,283,120
15,7,4,254,130
16,4,12,210,118
17,3,11,181,99
18,2,8,157,107
19,2,7,130,121
20,3,10,118,115
21,2,9,118,105
22,1,13,108,88
23,6,8,97,86
24,2,3,98,73
25,3,7,102,82
26,2,6,89,64
27,3,5,83,79
28,1,5,84,57
29,2,5,81,56
30,2,4,86,56
31,0,6,76,51
32,0,1,79,43
33,0,5,77,41
34,1,0,68,30
35,0,1,64,31
36,0,1,58,33
37,0,4,63,36
38,0,0,61,34
39,0,3,57,19
40,1,2,52,10
41,2,2,55,27
42,0,2,59,17
43,0,0,65,14
44,0,0,57,23
45,0,1,44,13
46,1,0,29,12
47,0,0,52,11
48,1,1,36,7
49,0,1,36,10
50,0,0,35,8
51,1,0,37,7
52,0,0,33,7
53,0,0,29,11
54,0,0,32,8
55,0,1,22,7
56,2,0,33,4
57,0,0,31,6
58,0,1,19,4
59,0,0,20,4
60,0,0,16,3
