"dagen","IC_to_clinical","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
1,11,7,221,185
2,23,37,630,276
3,12,57,521,187
4,15,38,526,161
5,17,34,517,137
6,14,22,522,118
7,17,34,544,109
8,11,24,535,132
9,8,33,532,133
10,12,20,454,116
11,6,16,400,110
12,7,8,346,134
13,5,18,339,112
14,7,15,281,120
15,6,10,254,127
16,5,7,209,118
17,5,13,179,98
18,2,10,157,107
19,2,13,130,121
20,4,7,117,115
21,2,3,118,105
22,2,9,107,88
23,5,9,97,86
24,3,8,97,72
25,3,5,101,80
26,1,6,89,64
27,2,4,83,79
28,1,6,84,57
29,2,1,81,56
30,2,4,86,56
31,0,1,76,50
32,0,2,79,43
33,0,1,77,40
34,1,3,68,30
35,0,1,64,31
36,0,4,58,32
37,0,2,63,36
38,0,2,61,34
39,0,3,57,19
40,1,0,52,9
41,2,0,55,27
42,0,1,59,17
43,0,0,65,14
44,0,0,57,23
45,0,1,44,13
46,1,1,29,12
47,0,0,52,11
48,1,0,36,7
49,0,0,36,10
50,0,0,35,8
51,1,0,37,7
52,1,1,32,7
53,0,0,29,11
54,0,0,32,8
55,0,1,22,7
56,1,0,33,4
57,0,0,31,6
58,0,1,19,4
59,0,0,20,4
60,0,0,16,3
