"dagen","IC_to_clinical","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
1,3,1,202,162
2,6,5,575,244
3,5,14,464,166
4,12,14,481,146
5,5,13,462,129
6,4,6,474,101
7,4,13,500,97
8,5,14,489,125
9,7,7,473,120
10,7,10,416,104
11,3,8,370,102
12,4,8,313,126
13,3,9,307,104
14,6,4,261,108
15,2,2,231,110
16,2,6,197,112
17,0,2,175,96
18,2,4,147,97
19,1,3,124,117
20,2,0,104,103
21,2,3,106,102
22,0,6,99,82
23,1,4,91,80
24,2,3,88,66
25,3,5,91,73
26,2,7,83,61
27,0,4,79,74
28,1,4,80,48
29,1,6,77,49
30,0,0,82,52
31,1,3,73,46
32,1,2,75,36
33,0,2,73,37
34,1,1,63,30
35,0,4,63,30
36,0,3,57,30
37,0,2,55,31
38,0,3,53,27
39,0,0,54,16
40,0,1,51,8
41,0,1,53,26
42,0,0,57,16
43,0,2,65,13
44,0,1,55,21
45,0,0,38,13
46,1,2,27,11
47,0,0,52,11
48,1,0,34,6
49,0,0,36,10
50,0,0,34,6
51,0,1,36,7
52,0,0,30,7
53,1,0,27,8
54,0,0,29,7
55,1,0,21,7
56,0,0,31,4
57,0,0,29,6
58,0,0,19,3
59,0,0,18,4
60,1,0,13,3
