"dagen","IC_to_clinical","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
0,3,1,389,259
1,3,4,1195,432
2,16,2,861,277
3,14,1,844,227
4,10,4,726,194
5,10,1,694,172
6,9,5,698,151
7,1,6,684,180
8,1,3,659,174
9,2,1,585,146
10,1,0,525,152
11,3,3,462,175
12,0,2,435,145
13,4,3,343,144
14,2,3,308,158
15,1,1,249,134
16,0,3,212,127
17,2,1,201,127
18,0,0,153,149
19,1,2,153,141
20,1,0,141,129
21,2,0,138,117
22,1,3,135,111
23,1,1,120,87
24,1,0,126,100
25,1,0,117,97
26,0,0,102,98
27,2,0,94,71
28,0,1,102,76
29,0,0,103,71
30,0,0,89,60
31,0,0,96,50
32,0,0,92,55
33,0,0,80,41
34,0,0,72,43
35,0,0,80,42
36,1,0,74,44
37,0,0,76,41
38,0,0,69,24
39,0,0,66,13
40,0,0,68,30
41,0,0,75,18
42,1,0,76,18
43,0,0,66,28
44,0,0,56,20
45,1,0,38,13
46,0,0,58,13
47,0,0,41,12
48,0,0,48,14
49,0,0,48,10
50,0,0,43,9
51,0,0,39,8
52,0,0,31,13
53,0,0,36,9
54,0,0,28,9
55,0,0,37,6
56,1,0,36,7
57,0,0,23,6
58,0,0,22,5
59,0,0,20,3
60,0,NA,NA,NA
