"dagen","IC_to_clinical","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
0,2,0,374,245
1,9,3,1132,420
2,30,1,832,272
3,14,0,813,221
4,13,1,708,189
5,9,4,681,171
6,8,2,689,149
7,2,3,676,171
8,5,1,655,172
9,2,0,584,145
10,1,1,522,150
11,3,1,458,171
12,3,0,432,145
13,4,0,343,144
14,1,0,306,155
15,3,0,247,133
16,0,1,211,126
17,0,1,200,127
18,0,0,152,148
19,0,1,149,140
20,1,1,140,129
21,0,0,137,117
22,2,0,135,111
23,1,0,119,87
24,0,1,127,102
25,0,0,118,95
26,0,1,100,98
27,2,1,93,71
28,0,0,101,74
29,1,0,102,71
30,0,1,89,60
31,0,0,95,50
32,1,0,91,54
33,0,0,80,41
34,0,0,72,43
35,0,0,79,42
36,3,0,73,44
37,1,0,77,42
38,0,0,69,24
39,0,0,66,13
40,0,0,68,30
41,0,0,75,18
42,1,0,75,18
43,0,0,66,28
44,0,0,56,20
45,0,0,38,13
46,0,0,58,13
47,0,0,41,12
48,0,0,48,14
49,0,0,48,10
50,0,1,43,9
51,0,0,39,8
52,0,1,31,13
53,0,0,35,9
54,1,0,28,9
55,0,0,37,6
56,1,0,36,7
57,0,0,23,6
58,0,0,22,5
59,0,0,21,3
60,0,NA,NA,NA
