"dagen","IC_to_clinical","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
0,2,3,258,206
1,7,8,726,317
2,23,5,597,214
3,12,10,635,181
4,17,9,596,154
5,9,8,598,137
6,11,18,624,131
7,9,20,604,154
8,17,11,609,149
9,9,8,535,129
10,12,6,467,126
11,12,5,414,160
12,9,4,390,128
13,5,11,315,132
14,5,8,283,145
15,7,4,228,128
16,3,6,198,114
17,3,9,177,117
18,5,5,140,134
19,2,8,139,132
20,0,8,131,125
21,2,6,122,103
22,3,6,118,97
23,8,5,110,77
24,3,9,114,94
25,4,1,99,81
26,6,7,90,92
27,4,8,84,65
28,3,5,90,67
29,2,4,94,65
30,4,8,81,56
31,3,5,82,45
32,4,3,80,50
33,5,4,72,39
34,5,4,67,36
35,1,8,64,39
36,4,2,67,40
37,1,6,70,36
38,3,4,61,22
39,2,6,58,13
40,1,5,57,27
41,5,4,62,18
42,1,2,67,15
43,1,4,58,26
44,2,1,47,14
45,0,2,33,13
46,0,3,53,12
47,2,2,40,9
48,1,1,38,11
49,4,1,37,9
50,1,2,38,9
51,0,0,35,7
52,1,0,29,11
53,1,2,33,8
54,0,3,23,7
55,1,2,34,6
56,3,1,32,7
57,0,0,19,5
58,0,1,21,4
59,1,2,17,3
60,0,NA,NA,NA
