"dagen","IC_to_clinical","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
0,2,7,256,203
1,9,12,710,314
2,18,13,588,212
3,12,27,619,180
4,20,17,584,153
5,11,15,592,135
6,9,11,614,130
7,12,18,594,150
8,16,8,601,147
9,8,14,525,129
10,15,15,458,124
11,16,14,404,158
12,14,9,383,127
13,9,11,311,131
14,4,12,281,140
15,4,4,227,128
16,3,10,196,112
17,5,11,169,117
18,11,8,136,134
19,4,7,135,129
20,4,13,126,124
21,7,12,118,101
22,4,8,117,97
23,3,6,109,76
24,1,11,110,93
25,4,10,93,78
26,7,4,90,91
27,4,10,84,63
28,1,10,86,66
29,2,8,94,63
30,1,12,79,55
31,3,7,81,45
32,1,4,79,48
33,2,5,70,37
34,4,2,66,35
35,1,4,61,38
36,5,6,66,38
37,2,7,67,36
38,3,3,61,21
39,0,1,58,11
40,0,3,57,27
41,1,2,61,18
42,1,5,67,15
43,0,2,57,26
44,2,4,46,14
45,0,2,32,13
46,0,2,52,12
47,2,1,38,9
48,1,2,37,11
49,1,5,36,9
50,1,1,37,9
51,1,3,35,7
52,0,2,29,11
53,0,1,32,8
54,1,0,23,7
55,0,1,34,5
56,2,0,31,7
57,1,1,19,5
58,0,0,21,4
59,1,0,16,3
60,1,NA,NA,NA
