"dagen","IC_to_clinical","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
1,3,2,199,162
2,8,6,568,243
3,5,11,460,165
4,9,13,477,144
5,6,9,456,128
6,3,11,471,100
7,3,8,497,97
8,5,11,486,124
9,8,5,469,120
10,6,10,411,102
11,4,7,363,101
12,5,7,308,123
13,3,6,306,104
14,3,6,258,106
15,0,4,231,108
16,3,6,194,111
17,2,6,173,96
18,1,10,146,97
19,0,5,124,117
20,3,5,102,103
21,0,7,105,101
22,2,4,97,81
23,1,4,91,77
24,2,3,87,66
25,1,5,89,73
26,0,1,83,60
27,0,5,78,73
28,1,5,80,47
29,0,5,77,49
30,1,3,81,50
31,0,1,73,46
32,2,1,73,35
33,0,2,73,37
34,0,1,63,30
35,0,2,63,30
36,0,1,57,30
37,0,0,55,30
38,0,2,53,27
39,0,0,54,16
40,0,0,51,8
41,1,0,52,26
42,0,0,57,16
43,1,1,64,13
44,1,0,54,21
45,0,0,38,13
46,1,0,27,11
47,0,0,52,11
48,1,0,34,6
49,0,0,36,10
50,0,0,34,6
51,0,0,35,7
52,0,0,30,7
53,1,0,27,8
54,0,0,29,7
55,1,0,21,7
56,0,0,31,4
57,0,0,29,6
58,0,0,19,3
59,1,0,17,4
60,1,0,13,3
