"dagen","IC_to_clinical","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
0,2,1,342,234
1,10,4,1026,385
2,28,3,740,251
3,18,0,747,205
4,20,4,669,183
5,12,2,651,157
6,4,6,672,145
7,5,2,659,164
8,5,3,647,161
9,7,2,578,142
10,1,5,509,143
11,4,1,451,169
12,0,2,425,140
13,1,1,336,141
14,3,1,304,153
15,2,0,244,132
16,1,2,207,124
17,0,0,196,125
18,0,2,149,143
19,1,0,149,141
20,2,0,138,128
21,0,1,136,118
22,1,1,132,109
23,2,0,118,87
24,0,0,125,101
25,0,2,115,92
26,1,0,99,98
27,1,0,92,70
28,0,0,101,74
29,0,0,101,70
30,0,0,88,60
31,1,0,92,48
32,0,0,90,54
33,0,0,81,41
34,0,0,69,42
35,2,0,76,42
36,3,0,73,43
37,0,0,76,41
38,1,0,69,24
39,0,0,66,13
40,0,0,67,30
41,0,0,73,18
42,1,0,74,18
43,1,0,63,28
44,0,0,55,20
45,0,0,37,13
46,0,0,57,13
47,0,0,41,13
48,0,0,47,14
49,0,0,47,10
50,1,0,43,9
51,0,0,38,8
52,1,0,30,13
53,0,0,35,8
54,0,0,28,9
55,0,0,37,6
56,1,0,35,7
57,0,0,22,6
58,0,0,22,5
59,0,0,21,3
60,0,NA,NA,NA
