"dagen","IC_to_clinical","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
0,2,2,254,200
1,8,10,702,309
2,23,22,580,210
3,11,13,614,180
4,18,22,582,152
5,12,23,587,132
6,11,21,605,124
7,20,16,587,148
8,15,15,595,146
9,10,16,522,128
10,13,8,451,122
11,20,14,397,156
12,14,17,380,125
13,10,13,309,131
14,6,8,278,137
15,2,16,224,128
16,7,12,195,111
17,6,10,167,115
18,10,6,136,134
19,4,13,134,127
20,3,12,126,123
21,4,6,115,100
22,5,14,115,97
23,5,11,107,76
24,3,11,109,93
25,4,14,91,75
26,7,8,90,89
27,2,6,84,61
28,1,7,85,65
29,3,4,94,62
30,1,5,79,55
31,1,10,81,45
32,1,8,79,48
33,0,5,67,34
34,3,3,66,35
35,1,4,60,37
36,3,3,66,37
37,2,6,67,36
38,2,3,60,20
39,1,5,58,11
40,0,2,57,27
41,1,4,61,18
42,1,1,66,14
43,1,2,57,26
44,0,6,46,14
45,0,2,32,13
46,0,3,52,12
47,0,3,37,9
48,2,1,38,11
49,2,0,36,9
50,0,1,37,9
51,1,0,35,7
52,0,1,29,11
53,0,1,32,8
54,1,1,23,7
55,0,1,34,5
56,2,2,31,7
57,0,0,19,4
58,0,0,21,4
59,1,0,17,3
60,1,NA,NA,NA
