"dagen","IC_to_clinical","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
0,3,0,335,230
1,7,5,1000,382
2,30,4,732,247
3,13,3,737,202
4,20,1,662,183
5,12,0,650,155
6,4,2,670,145
7,3,2,656,164
8,7,0,644,159
9,5,2,576,140
10,2,1,510,139
11,4,0,449,170
12,0,0,424,140
13,0,0,336,141
14,1,2,303,152
15,1,0,243,132
16,1,0,206,124
17,1,0,196,122
18,0,1,149,142
19,0,0,148,141
20,2,1,138,128
21,0,0,135,116
22,2,0,132,109
23,2,1,118,87
24,0,0,125,101
25,0,0,116,92
26,0,0,99,98
27,0,0,92,70
28,0,0,100,74
29,1,0,102,69
30,0,0,88,60
31,1,0,92,47
32,0,0,90,56
33,0,0,81,41
34,0,0,69,41
35,1,1,77,42
36,3,0,73,43
37,0,0,77,41
38,1,0,69,24
39,0,0,66,13
40,0,0,65,30
41,1,0,73,18
42,0,0,75,17
43,1,0,63,28
44,0,0,55,20
45,0,0,37,13
46,0,0,57,13
47,0,0,41,13
48,0,0,47,14
49,0,0,46,10
50,2,1,43,9
51,0,0,38,8
52,1,0,30,13
53,0,0,35,8
54,0,1,29,9
55,0,0,37,6
56,1,0,35,7
57,0,0,22,6
58,0,0,22,5
59,0,0,20,3
60,0,NA,NA,NA
