"dagen","IC_to_clinical","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
0,2,0,324,228
1,10,4,945,371
2,36,1,709,239
3,22,4,722,195
4,20,6,648,182
5,14,2,643,151
6,5,5,665,142
7,3,2,647,160
8,12,3,640,158
9,5,3,566,136
10,5,1,500,139
11,10,5,447,168
12,2,2,419,139
13,1,1,328,141
14,6,3,301,150
15,1,2,241,132
16,1,1,206,123
17,0,1,194,121
18,0,1,145,141
19,2,0,146,141
20,1,0,136,127
21,1,1,134,116
22,1,0,130,106
23,1,1,118,84
24,0,1,124,99
25,1,0,115,93
26,1,0,98,98
27,1,0,92,70
28,0,1,99,73
29,2,2,99,69
30,1,1,89,60
31,0,0,90,47
32,1,1,91,56
33,0,0,81,41
34,0,1,68,39
35,3,2,76,42
36,3,0,71,43
37,1,1,75,39
38,2,0,67,24
39,0,0,65,13
40,1,1,64,30
41,2,0,72,18
42,1,1,72,18
43,3,0,62,28
44,0,0,53,20
45,2,0,36,13
46,0,0,56,13
47,1,2,41,10
48,0,1,46,13
49,1,0,45,9
50,2,0,43,9
51,0,0,38,8
52,1,0,29,13
53,1,0,35,8
54,0,1,28,9
55,0,0,35,6
56,2,1,35,7
57,0,1,21,5
58,1,0,22,5
59,0,0,20,3
60,0,NA,NA,NA
