"dagen","IC_to_clinical","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
1,14,9,233,191
2,21,31,654,285
3,15,37,537,197
4,25,59,542,170
5,18,43,538,144
6,17,44,538,123
7,11,35,557,112
8,15,39,551,140
9,17,32,542,138
10,17,30,466,123
11,8,21,412,116
12,14,20,359,139
13,11,22,346,117
14,4,16,288,123
15,9,12,256,130
16,4,10,214,122
17,6,19,183,99
18,4,9,157,109
19,1,13,132,121
20,3,5,120,120
21,3,5,119,107
22,3,1,108,91
23,7,6,101,88
24,3,7,98,75
25,1,5,104,88
26,1,2,90,65
27,2,4,85,80
28,0,5,86,57
29,3,11,80,58
30,1,4,87,56
31,0,2,76,52
32,1,3,79,43
33,1,4,78,43
34,1,3,68,31
35,0,5,64,31
36,0,5,58,35
37,1,3,63,36
38,2,3,60,34
39,1,0,57,19
40,3,1,53,10
41,2,0,55,27
42,0,0,59,17
43,0,0,65,14
44,0,2,57,23
45,1,0,44,13
46,2,1,29,12
47,0,1,52,11
48,1,2,36,7
49,1,2,36,11
50,1,0,35,8
51,1,0,37,7
52,0,0,33,7
53,0,0,29,11
54,0,0,32,8
55,0,0,22,7
56,2,0,33,5
57,0,0,31,6
58,0,0,19,4
59,0,0,20,4
60,0,0,16,3
