"dagen","IC_to_clinical","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
0,1,10,244,196
1,10,32,676,296
2,24,29,562,201
3,14,25,572,174
4,23,36,558,148
5,17,34,565,128
6,16,20,577,118
7,25,30,569,145
8,18,34,571,142
9,13,35,492,125
10,26,36,430,119
11,17,21,372,147
12,16,18,363,119
13,12,14,297,128
14,8,10,267,134
15,5,14,217,125
16,8,19,190,107
17,4,19,158,115
18,9,16,133,126
19,2,10,124,122
20,8,16,120,116
21,3,12,110,95
22,3,12,107,90
23,4,7,98,74
24,3,11,106,89
25,3,7,91,69
26,2,9,86,82
27,4,2,84,59
28,0,5,82,61
29,3,13,90,58
30,4,3,78,53
31,1,9,79,44
32,3,6,80,44
33,0,3,67,31
34,1,0,66,32
35,0,3,59,36
36,2,4,65,36
37,0,1,63,35
38,3,2,59,20
39,1,2,55,10
40,2,1,55,27
41,3,1,59,17
42,0,2,65,14
43,1,1,57,24
44,0,1,44,14
45,2,2,30,12
46,1,1,52,11
47,0,1,36,9
48,2,2,37,10
49,0,2,35,9
50,1,2,38,8
51,0,0,34,7
52,1,2,29,12
53,1,0,32,8
54,0,0,22,7
55,1,0,33,5
56,3,1,31,6
57,0,0,19,4
58,0,0,20,4
59,0,1,16,3
60,0,NA,NA,NA
