"dagen","IC_to_clinical","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
1,1,0,203,164
2,4,6,586,247
3,3,4,477,168
4,6,14,493,149
5,2,12,476,129
6,5,4,488,104
7,3,4,507,99
8,6,5,500,126
9,5,12,486,123
10,5,9,426,107
11,3,4,379,104
12,2,7,322,127
13,5,4,316,104
14,4,7,268,111
15,1,5,235,115
16,0,7,199,112
17,1,7,175,97
18,2,6,149,97
19,1,3,125,117
20,4,4,105,103
21,2,4,109,102
22,0,4,102,83
23,3,5,91,81
24,1,3,90,66
25,1,2,95,74
26,2,6,85,61
27,2,1,80,74
28,1,1,82,51
29,2,1,78,52
30,1,2,82,52
31,0,1,75,46
32,1,3,77,39
33,0,1,73,39
34,2,0,64,30
35,0,3,63,30
36,1,1,57,30
37,1,1,56,32
38,1,2,54,29
39,0,0,54,16
40,0,1,51,9
41,0,1,52,26
42,1,1,57,17
43,0,2,65,13
44,0,2,56,23
45,2,4,38,13
46,1,1,27,11
47,0,2,52,11
48,1,2,34,7
49,0,1,36,10
50,0,0,34,7
51,1,1,37,7
52,1,1,30,7
53,2,0,27,8
54,0,2,29,7
55,0,1,22,7
56,0,0,31,4
57,0,0,29,6
58,0,0,19,3
59,0,0,18,4
60,0,0,14,3
