"dagen","IC_to_clinical","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
0,3,3,282,216
1,12,5,799,335
2,28,8,637,224
3,13,16,666,187
4,17,10,623,168
5,12,5,613,144
6,14,10,639,133
7,6,5,626,158
8,12,8,619,152
9,7,8,547,131
10,10,7,484,130
11,12,7,437,165
12,5,4,401,132
13,8,1,328,135
14,2,4,294,147
15,4,1,235,128
16,2,1,202,118
17,0,2,187,118
18,4,1,145,137
19,1,0,144,136
20,2,0,135,125
21,0,2,130,107
22,0,0,124,102
23,5,3,115,80
24,1,5,117,96
25,4,3,109,87
26,2,2,96,95
27,2,4,91,69
28,0,0,95,72
29,4,1,99,68
30,1,0,87,58
31,0,3,87,44
32,1,0,89,54
33,2,2,81,41
34,0,3,67,38
35,2,0,70,41
36,1,0,68,41
37,2,2,76,38
38,1,2,66,23
39,1,3,61,13
40,2,1,62,29
41,0,1,67,18
42,3,0,69,16
43,4,0,62,28
44,0,0,52,18
45,1,1,36,13
46,0,2,55,13
47,0,0,40,10
48,1,1,46,13
49,1,1,42,9
50,4,3,42,9
51,0,2,36,7
52,1,1,29,11
53,1,0,35,9
54,0,0,26,8
55,1,1,35,6
56,2,1,35,7
57,0,0,22,5
58,1,0,23,4
59,1,0,18,3
60,0,NA,NA,NA
