"dagen","IC_to_clinical","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
1,2,3,203,164
2,4,11,586,247
3,5,6,478,168
4,9,7,493,149
5,2,5,476,129
6,4,13,489,104
7,2,9,508,99
8,4,4,502,126
9,5,4,486,123
10,4,5,427,107
11,5,12,379,104
12,3,9,322,127
13,4,2,316,104
14,4,7,269,111
15,1,4,235,115
16,0,5,199,112
17,2,5,175,97
18,3,8,149,97
19,1,8,125,117
20,4,4,105,103
21,2,3,109,102
22,0,4,102,83
23,4,4,91,81
24,1,4,90,66
25,0,5,96,74
26,2,3,85,61
27,2,2,80,74
28,2,6,82,51
29,1,0,79,52
30,1,1,82,52
31,0,1,75,46
32,1,2,77,39
33,0,1,73,39
34,2,3,64,30
35,0,1,63,30
36,0,0,58,30
37,1,3,56,32
38,2,1,54,29
39,0,1,54,16
40,0,2,51,9
41,0,0,52,26
42,1,1,57,17
43,0,1,65,13
44,0,1,56,23
45,1,2,39,13
46,1,2,27,11
47,0,4,52,11
48,1,1,34,7
49,0,1,36,10
50,0,2,34,7
51,1,1,37,7
52,1,0,30,7
53,2,1,27,8
54,0,1,29,7
55,0,0,22,7
56,0,2,31,4
57,0,1,29,6
58,0,0,19,3
59,0,0,18,4
60,0,0,14,3
