"dagen","IC_to_clinical","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
0,2,0,351,238
1,8,3,1065,397
2,19,1,777,258
3,9,1,772,211
4,13,1,688,182
5,5,3,663,161
6,5,2,682,148
7,3,1,667,166
8,4,2,652,164
9,5,0,578,142
10,1,0,515,147
11,3,0,453,169
12,1,0,427,144
13,3,0,339,142
14,1,0,306,154
15,0,1,245,132
16,1,1,207,124
17,0,0,199,125
18,0,0,150,145
19,0,0,150,140
20,1,0,139,128
21,0,1,137,117
22,1,0,132,110
23,2,0,119,87
24,0,0,125,101
25,0,0,117,93
26,0,0,100,98
27,1,1,93,71
28,0,0,101,74
29,0,0,101,71
30,0,0,88,60
31,0,0,94,49
32,0,0,91,55
33,0,0,81,41
34,0,1,71,42
35,1,0,77,42
36,2,0,73,43
37,0,0,78,42
38,0,0,69,24
39,0,0,66,13
40,0,0,68,30
41,0,0,74,18
42,0,0,76,17
43,0,0,64,28
44,0,0,55,20
45,0,0,37,13
46,1,1,57,13
47,0,1,41,12
48,0,0,47,14
49,1,0,48,10
50,0,0,43,9
51,0,0,39,8
52,0,0,30,13
53,0,0,35,9
54,1,0,28,9
55,0,0,37,6
56,1,0,35,7
57,0,0,23,6
58,0,0,22,5
59,0,0,20,3
60,0,NA,NA,NA
