"dagen","IC_to_clinical","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
0,2,6,256,203
1,9,15,712,315
2,19,8,590,212
3,15,18,623,180
4,21,12,589,153
5,9,8,594,135
6,9,24,617,130
7,13,12,596,152
8,16,14,604,147
9,7,7,529,129
10,11,11,463,125
11,14,7,411,159
12,9,9,384,127
13,10,11,312,131
14,3,13,280,141
15,5,9,227,128
16,3,9,196,112
17,5,11,172,117
18,9,4,137,134
19,3,10,136,129
20,3,10,127,124
21,7,8,119,101
22,2,8,117,97
23,4,12,109,76
24,3,11,111,94
25,6,7,95,79
26,6,5,90,90
27,4,10,84,63
28,2,9,87,66
29,2,3,94,63
30,3,8,79,56
31,3,8,81,45
32,3,6,79,50
33,3,8,70,37
34,4,6,66,35
35,1,5,61,38
36,6,5,66,38
37,2,2,67,36
38,5,4,61,22
39,0,4,58,13
40,0,3,57,27
41,3,2,61,18
42,1,1,67,15
43,0,2,57,26
44,2,2,47,14
45,0,3,32,13
46,0,2,52,12
47,2,4,38,9
48,1,2,37,11
49,3,2,36,9
50,2,0,37,9
51,1,2,35,7
52,0,3,29,11
53,0,1,33,8
54,0,3,23,7
55,0,2,34,5
56,2,1,31,7
57,1,0,19,5
58,0,1,21,4
59,1,0,16,3
60,1,NA,NA,NA
