"dagen","IC_to_clinical","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
1,2,1,204,164
2,5,5,586,248
3,5,3,480,168
4,6,8,496,149
5,4,5,477,129
6,6,10,489,104
7,4,5,510,100
8,8,10,503,126
9,6,5,488,123
10,2,1,429,108
11,3,4,381,103
12,3,10,324,127
13,3,8,318,104
14,2,4,272,111
15,2,3,235,116
16,3,3,199,112
17,1,11,175,97
18,2,5,150,98
19,3,2,125,117
20,6,4,107,103
21,2,3,110,102
22,2,4,100,84
23,4,4,92,81
24,4,5,90,66
25,1,6,96,74
26,1,3,86,61
27,2,2,80,75
28,1,3,83,52
29,1,2,79,52
30,1,3,82,52
31,0,5,75,46
32,2,2,77,39
33,0,2,73,39
34,1,5,65,30
35,0,0,63,30
36,0,1,58,30
37,0,1,57,32
38,3,1,54,30
39,1,1,54,17
40,0,1,51,9
41,1,1,53,27
42,1,0,57,17
43,0,3,65,13
44,1,0,56,23
45,2,1,39,13
46,1,1,27,11
47,0,0,52,11
48,2,1,34,7
49,0,0,36,10
50,1,0,34,8
51,0,1,38,7
52,2,2,30,7
53,1,3,28,8
54,1,0,29,7
55,0,0,22,7
56,1,2,31,4
57,0,0,29,6
58,0,0,19,3
59,1,0,18,4
60,0,0,14,3
