"dagen","IC_to_clinical","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
0,2,1,377,253
1,11,6,1165,425
2,21,3,839,273
3,19,5,828,221
4,16,0,720,192
5,4,5,689,172
6,6,10,693,151
7,3,2,679,176
8,4,1,657,173
9,3,2,584,145
10,0,0,524,151
11,2,1,459,172
12,2,1,434,146
13,3,2,343,145
14,1,0,306,157
15,3,1,249,133
16,0,1,211,126
17,0,1,202,127
18,0,1,152,148
19,0,0,149,141
20,4,0,140,129
21,1,0,137,117
22,2,0,135,111
23,1,0,120,87
24,1,0,126,101
25,1,0,118,96
26,0,0,101,98
27,2,0,94,71
28,0,0,102,75
29,0,0,103,71
30,0,0,89,60
31,1,0,96,50
32,0,0,91,54
33,0,0,80,41
34,0,0,72,43
35,0,0,81,42
36,1,0,74,44
37,0,0,77,42
38,0,0,69,24
39,0,0,66,13
40,0,0,68,30
41,0,0,75,18
42,1,0,75,18
43,0,0,66,28
44,0,0,56,20
45,1,0,38,13
46,0,0,58,13
47,0,0,41,12
48,0,0,48,14
49,0,0,48,10
50,0,0,43,9
51,0,1,40,8
52,0,0,31,13
53,0,1,35,9
54,1,0,28,9
55,0,0,37,6
56,1,0,36,7
57,0,0,23,6
58,0,0,22,5
59,0,0,21,3
60,0,NA,NA,NA
