"dagen","IC_to_clinical","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
0,1,10,246,197
1,11,14,685,302
2,21,27,568,206
3,17,30,583,178
4,33,23,569,150
5,15,20,574,130
6,15,28,591,120
7,17,26,577,145
8,18,24,584,145
9,16,16,509,126
10,15,21,438,121
11,21,22,378,152
12,18,12,371,123
13,16,21,302,129
14,8,17,267,136
15,12,24,219,128
16,8,24,192,110
17,4,12,162,115
18,9,13,133,127
19,4,11,127,122
20,5,7,122,119
21,5,8,113,96
22,3,15,108,92
23,8,12,99,75
24,6,13,107,91
25,4,7,91,70
26,3,11,87,84
27,4,6,83,59
28,0,6,83,63
29,3,6,92,59
30,2,7,78,53
31,2,5,81,44
32,1,7,79,44
33,0,2,67,34
34,2,3,66,33
35,1,8,59,36
36,2,4,65,37
37,1,5,64,35
38,4,5,61,20
39,0,2,56,10
40,1,0,55,27
41,2,3,59,17
42,1,0,65,14
43,2,1,57,24
44,0,1,45,14
45,1,2,31,12
46,1,1,52,11
47,0,2,36,9
48,3,3,37,11
49,1,1,35,9
50,1,0,38,8
51,0,1,34,7
52,1,1,29,11
53,0,1,32,8
54,0,2,22,7
55,1,2,33,5
56,3,2,31,6
57,0,0,19,4
58,0,1,20,4
59,1,0,17,3
60,0,NA,NA,NA
