"dagen","IC_to_clinical","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
0,2,3,262,206
1,7,11,733,317
2,21,8,601,215
3,12,3,641,182
4,13,9,598,155
5,8,10,598,139
6,9,6,628,131
7,7,10,606,155
8,21,5,615,150
9,5,4,540,130
10,9,15,470,126
11,12,14,419,160
12,5,9,391,130
13,4,6,316,132
14,5,4,287,145
15,4,5,228,129
16,4,2,198,115
17,4,10,177,117
18,4,7,141,134
19,1,4,139,132
20,2,5,133,125
21,0,8,123,105
22,3,5,118,99
23,8,5,111,78
24,3,8,114,94
25,3,6,101,81
26,5,3,91,92
27,4,3,85,66
28,3,7,92,67
29,1,1,94,66
30,4,6,81,57
31,4,5,81,45
32,5,4,82,50
33,4,4,73,39
34,5,7,67,36
35,2,5,67,40
36,3,1,68,40
37,0,3,70,37
38,4,3,62,22
39,1,7,59,13
40,2,2,58,28
41,4,5,62,18
42,2,2,67,15
43,2,4,60,26
44,0,4,47,14
45,2,4,33,13
46,1,1,55,12
47,0,2,40,9
48,1,1,41,11
49,3,0,37,9
50,1,3,38,9
51,0,1,35,7
52,1,1,29,11
53,1,1,33,8
54,0,1,23,7
55,1,0,34,6
56,3,0,33,7
57,1,2,19,5
58,0,2,21,4
59,1,2,17,3
60,0,NA,NA,NA
