"dagen","IC_to_clinical","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
0,2,2,308,219
1,9,11,843,348
2,35,16,658,231
3,13,11,681,189
4,13,5,631,171
5,13,5,626,148
6,5,7,648,138
7,5,3,636,159
8,14,6,630,153
9,6,3,558,133
10,5,2,492,132
11,10,0,440,167
12,4,5,409,134
13,6,3,328,138
14,2,0,297,149
15,1,5,235,129
16,1,3,203,121
17,0,3,190,120
18,2,1,145,138
19,1,3,147,138
20,0,4,136,125
21,1,7,134,111
22,1,4,129,102
23,1,0,116,81
24,2,4,119,99
25,2,2,113,90
26,0,1,96,97
27,2,6,91,69
28,0,0,98,72
29,0,3,100,68
30,1,1,88,58
31,0,1,88,44
32,2,0,91,55
33,0,0,81,41
34,0,1,67,39
35,3,1,70,42
36,4,0,70,42
37,0,0,76,39
38,2,0,67,24
39,0,0,63,13
40,1,0,62,29
41,1,1,70,18
42,2,0,73,17
43,3,1,62,28
44,0,0,52,19
45,2,0,36,13
46,0,0,55,13
47,1,0,41,10
48,0,0,46,13
49,0,1,45,9
50,1,0,42,9
51,1,0,39,7
52,1,0,29,13
53,1,0,35,8
54,0,0,27,8
55,0,1,35,6
56,2,1,35,7
57,0,0,22,5
58,1,0,22,5
59,0,0,19,3
60,0,NA,NA,NA
