"dagen","IC_to_clinical","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
0,2,1,336,233
1,11,3,1012,383
2,32,4,737,250
3,16,4,744,203
4,16,4,666,183
5,11,0,651,155
6,5,3,672,145
7,5,1,659,164
8,7,1,646,160
9,4,1,577,141
10,2,0,509,141
11,5,1,451,169
12,0,2,424,141
13,1,0,335,141
14,2,0,303,152
15,2,1,244,132
16,0,1,206,124
17,1,1,196,123
18,0,0,149,143
19,1,0,148,141
20,2,0,138,128
21,0,0,136,116
22,1,0,132,109
23,2,0,118,87
24,0,0,125,100
25,0,0,116,93
26,0,0,99,98
27,0,0,92,70
28,0,0,101,74
29,0,1,101,70
30,0,0,88,60
31,1,0,92,47
32,0,0,91,56
33,0,0,81,41
34,0,0,69,41
35,2,0,76,42
36,3,0,73,43
37,0,0,75,40
38,1,0,69,24
39,0,0,66,13
40,0,0,67,30
41,0,0,73,18
42,1,0,75,18
43,1,0,63,28
44,0,0,55,20
45,0,0,37,13
46,0,0,57,13
47,0,0,41,13
48,0,0,47,14
49,0,0,46,10
50,2,0,43,9
51,0,0,38,8
52,1,0,30,13
53,0,0,35,8
54,0,0,28,9
55,0,0,37,6
56,1,0,35,7
57,0,0,22,6
58,0,0,22,5
59,0,0,20,3
60,0,NA,NA,NA
