"dagen","IC_to_clinical","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
1,1,6,207,169
2,13,11,595,253
3,9,16,487,171
4,9,16,503,153
5,3,10,489,130
6,4,11,500,105
7,5,9,524,102
8,3,3,515,126
9,7,6,501,124
10,3,10,438,109
11,1,4,386,104
12,2,6,334,127
13,2,3,327,105
14,0,7,278,113
15,1,4,243,122
16,1,3,204,113
17,0,2,178,97
18,1,2,153,101
19,0,4,129,118
20,3,3,113,108
21,2,4,113,103
22,2,2,103,86
23,2,0,94,83
24,3,2,94,67
25,0,1,99,78
26,0,0,89,62
27,2,0,82,76
28,0,0,84,54
29,0,0,81,53
30,0,0,85,55
31,0,2,76,48
32,1,2,79,40
33,0,2,75,40
34,1,0,66,30
35,0,0,63,31
36,1,0,58,30
37,4,0,59,34
38,2,0,58,32
39,1,0,55,19
40,0,1,52,9
41,1,0,54,27
42,0,0,59,17
43,0,0,65,14
44,0,3,56,23
45,1,1,42,13
46,1,1,29,12
47,0,0,52,11
48,1,0,35,7
49,0,0,36,10
50,0,1,35,8
51,0,0,37,7
52,0,0,32,7
53,0,0,28,9
54,0,1,31,8
55,0,0,22,7
56,2,0,32,4
57,0,3,29,6
58,0,1,19,3
59,0,1,19,4
60,0,1,14,3
