"dagen","IC_to_clinical","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
0,3,4,269,216
1,10,7,778,329
2,23,11,624,219
3,15,12,656,187
4,18,9,611,163
5,16,5,609,142
6,12,4,637,134
7,6,9,624,155
8,12,5,619,152
9,3,7,543,130
10,7,0,481,128
11,11,4,429,161
12,6,7,396,133
13,6,6,327,134
14,1,3,292,146
15,2,7,233,131
16,3,1,202,115
17,3,2,183,118
18,4,0,143,138
19,1,5,145,133
20,1,1,133,124
21,0,5,127,107
22,3,2,124,103
23,3,1,114,79
24,1,1,117,96
25,1,2,108,86
26,0,4,95,94
27,3,4,89,69
28,1,1,93,71
29,4,1,99,68
30,1,0,86,58
31,2,1,86,45
32,2,2,90,54
33,3,1,80,41
34,1,3,67,37
35,2,0,69,41
36,3,2,68,41
37,1,2,73,37
38,1,4,65,23
39,0,3,61,13
40,2,1,62,29
41,0,1,65,18
42,4,1,69,15
43,5,3,61,28
44,1,4,51,17
45,2,1,35,13
46,0,0,55,13
47,0,0,40,10
48,0,2,45,13
49,2,0,41,9
50,5,0,41,9
51,0,1,36,7
52,2,1,29,11
53,1,0,34,9
54,1,1,25,8
55,2,0,35,6
56,2,2,34,7
57,1,2,22,5
58,2,2,21,4
59,2,1,17,3
60,0,NA,NA,NA
