"dagen","IC_to_clinical","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
0,1,15,237,194
1,12,51,660,288
2,21,45,545,199
3,18,40,558,170
4,17,40,546,147
5,15,29,547,126
6,22,27,564,115
7,16,30,560,142
8,16,37,558,140
9,15,36,475,124
10,19,30,417,117
11,16,20,360,142
12,14,28,354,119
13,12,19,292,125
14,5,19,262,132
15,5,16,213,122
16,6,15,188,103
17,2,14,156,111
18,6,13,132,123
19,2,7,122,120
20,4,6,118,109
21,3,16,107,92
22,4,6,105,88
23,5,10,98,73
24,4,6,105,88
25,1,4,91,69
26,1,0,86,81
27,3,4,84,59
28,0,6,80,59
29,4,2,89,56
30,3,1,77,53
31,2,2,78,44
32,4,3,81,43
33,0,7,67,31
34,0,2,65,32
35,0,1,58,36
36,1,3,64,36
37,1,3,61,34
38,2,1,58,19
39,1,4,53,10
40,2,5,55,27
41,1,1,59,17
42,0,3,65,14
43,1,0,57,24
44,0,2,44,13
45,2,0,29,12
46,2,0,52,11
47,0,0,36,8
48,1,2,37,10
49,0,0,35,9
50,1,0,38,7
51,0,1,34,7
52,0,2,29,11
53,0,2,32,8
54,0,0,22,7
55,0,0,33,5
56,2,0,31,6
57,0,0,19,4
58,0,0,20,4
59,0,0,16,3
60,0,NA,NA,NA
