"dagen","IC_to_clinical","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
0,1,7,245,196
1,11,27,680,299
2,26,28,565,204
3,13,34,576,177
4,28,30,562,149
5,19,23,569,129
6,17,19,587,119
7,17,29,571,145
8,19,30,574,143
9,20,18,496,126
10,23,28,436,120
11,18,23,373,148
12,21,31,364,120
13,16,27,297,128
14,8,18,266,135
15,9,14,218,126
16,9,13,190,109
17,5,8,162,115
18,10,8,133,127
19,3,17,126,122
20,6,17,120,118
21,5,15,110,96
22,5,9,107,92
23,5,13,98,74
24,3,10,106,90
25,4,10,91,69
26,4,6,86,83
27,4,8,84,59
28,0,7,83,61
29,2,8,91,58
30,3,2,78,53
31,1,4,79,44
32,3,13,79,44
33,0,5,67,33
34,1,8,66,32
35,1,5,60,36
36,2,2,65,36
37,0,0,63,35
38,5,3,59,20
39,1,2,55,10
40,2,1,55,27
41,3,2,59,17
42,0,2,65,14
43,1,1,57,24
44,0,1,44,14
45,2,2,31,12
46,1,1,52,11
47,0,1,36,9
48,2,1,37,10
49,0,1,35,9
50,1,1,38,8
51,0,2,34,7
52,1,2,29,11
53,0,2,32,8
54,0,0,22,7
55,1,2,33,6
56,4,0,31,6
57,0,0,19,4
58,0,0,20,4
59,0,1,16,3
60,0,NA,NA,NA
