"dagen","IC_to_clinical","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
0,2,0,346,238
1,9,2,1063,397
2,21,2,776,258
3,10,0,773,211
4,11,2,688,182
5,5,1,663,160
6,5,0,682,148
7,3,0,667,166
8,4,0,652,164
9,4,1,578,142
10,2,0,515,146
11,3,1,453,170
12,1,1,426,143
13,4,1,339,141
14,1,1,306,154
15,0,0,245,132
16,1,0,207,124
17,0,1,198,125
18,1,0,150,145
19,0,0,148,140
20,1,0,139,128
21,0,0,137,117
22,1,0,132,110
23,2,1,119,87
24,0,0,125,101
25,0,0,118,93
26,0,0,100,98
27,1,0,93,72
28,0,0,101,74
29,0,0,102,71
30,0,1,88,60
31,0,0,94,48
32,0,0,92,56
33,0,0,81,41
34,0,0,71,42
35,1,0,77,42
36,2,0,73,43
37,0,0,76,41
38,0,0,69,24
39,0,0,66,13
40,0,0,68,30
41,0,0,74,18
42,0,1,76,17
43,0,1,64,28
44,0,0,55,20
45,0,0,37,13
46,1,0,57,13
47,0,0,41,12
48,0,0,47,14
49,1,0,48,10
50,0,0,43,9
51,0,0,39,8
52,0,0,30,13
53,0,0,35,9
54,1,0,28,9
55,0,0,37,6
56,1,0,35,7
57,0,0,23,6
58,0,0,22,5
59,0,0,20,3
60,0,NA,NA,NA
