"dagen","IC_to_clinical","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
0,1,3,247,197
1,9,18,685,302
2,21,14,571,206
3,17,28,585,178
4,34,27,570,151
5,16,21,577,130
6,14,21,592,122
7,18,24,579,146
8,18,23,585,145
9,16,22,511,126
10,16,15,443,121
11,19,19,381,152
12,17,21,372,123
13,16,10,301,129
14,8,21,269,136
15,10,18,220,128
16,8,23,192,110
17,5,24,162,115
18,9,12,133,129
19,4,12,127,122
20,5,11,121,119
21,5,7,115,96
22,2,8,108,93
23,8,15,99,75
24,8,10,108,91
25,4,13,91,70
26,3,7,87,85
27,4,10,83,59
28,0,6,83,63
29,3,6,92,59
30,2,6,78,53
31,2,5,81,44
32,1,5,79,45
33,0,7,67,34
34,2,2,66,33
35,1,3,59,36
36,2,8,65,37
37,1,4,66,35
38,2,5,61,20
39,2,4,57,10
40,0,1,55,27
41,2,0,60,17
42,1,2,65,14
43,2,0,57,24
44,0,1,45,14
45,1,1,31,12
46,1,2,52,11
47,0,1,36,9
48,3,2,38,11
49,1,2,36,9
50,0,1,38,8
51,0,0,34,7
52,1,1,29,11
53,0,1,32,8
54,0,1,23,7
55,0,2,33,5
56,3,2,31,6
57,0,2,19,4
58,0,0,20,4
59,0,0,17,3
60,0,NA,NA,NA
