"dagen","IC_to_clinical","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
0,3,2,272,215
1,12,9,784,330
2,25,13,625,220
3,14,5,656,187
4,22,9,611,163
5,15,8,609,143
6,13,9,639,134
7,6,4,624,155
8,12,3,619,152
9,3,8,544,130
10,9,6,481,129
11,12,3,431,162
12,4,0,396,133
13,7,3,328,134
14,1,6,292,146
15,4,5,234,131
16,2,2,203,116
17,2,7,185,118
18,5,1,144,138
19,0,1,144,133
20,1,0,133,124
21,0,5,127,107
22,3,1,124,103
23,3,5,114,80
24,1,3,117,96
25,2,0,108,86
26,2,0,95,94
27,3,2,89,69
28,1,4,93,72
29,4,3,99,68
30,2,1,86,58
31,2,1,86,45
32,2,0,88,53
33,3,0,80,41
34,1,1,67,37
35,2,1,68,41
36,3,3,69,41
37,2,0,75,38
38,1,2,65,23
39,0,1,61,13
40,2,4,62,29
41,0,2,65,18
42,5,1,69,15
43,4,0,62,28
44,0,0,51,18
45,2,1,36,13
46,0,3,55,13
47,0,0,40,10
48,0,0,45,13
49,2,0,41,9
50,5,2,41,9
51,0,0,35,7
52,2,0,29,11
53,1,0,34,9
54,1,1,26,8
55,2,0,35,6
56,2,1,35,7
57,0,0,22,5
58,2,2,22,4
59,1,2,17,3
60,0,NA,NA,NA
