"dagen","IC_to_clinical","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
0,2,0,405,269
1,2,1,1281,454
2,24,8,909,286
3,7,5,878,233
4,13,2,747,203
5,4,3,709,177
6,3,1,707,155
7,4,2,689,185
8,4,1,669,175
9,6,2,593,150
10,1,4,533,153
11,2,2,465,175
12,0,0,442,147
13,2,1,346,149
14,3,1,311,158
15,0,0,250,138
16,0,0,213,129
17,1,0,202,130
18,0,2,156,151
19,0,1,156,141
20,0,1,145,132
21,0,1,140,117
22,0,0,135,111
23,1,1,120,89
24,0,3,127,100
25,0,2,117,97
26,1,0,103,99
27,1,0,95,71
28,0,1,102,78
29,0,1,101,71
30,0,1,90,60
31,0,0,96,50
32,1,0,92,54
33,0,0,80,41
34,0,0,72,43
35,0,0,80,42
36,1,0,74,44
37,0,0,77,42
38,0,0,69,24
39,0,0,66,13
40,0,0,68,30
41,0,0,76,18
42,0,0,76,18
43,0,0,66,28
44,0,0,57,20
45,0,0,38,13
46,0,0,58,13
47,0,0,41,12
48,0,0,48,14
49,0,0,49,10
50,0,0,43,9
51,0,0,39,8
52,0,0,31,13
53,0,0,36,9
54,0,0,28,9
55,0,0,37,6
56,2,0,36,7
57,0,0,23,6
58,0,0,22,5
59,0,0,20,3
60,0,NA,NA,NA
