"dagen","IC_to_clinical","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
0,2,0,356,238
1,12,1,1096,403
2,27,3,799,263
3,11,6,783,212
4,15,3,693,184
5,12,2,666,166
6,10,1,685,148
7,3,6,671,166
8,6,0,654,169
9,2,1,580,143
10,3,1,518,149
11,2,0,455,170
12,2,2,429,144
13,3,0,339,142
14,0,0,306,154
15,1,0,245,132
16,2,0,208,124
17,0,0,199,126
18,0,1,150,146
19,0,1,150,140
20,1,1,139,128
21,0,0,137,117
22,1,1,133,110
23,2,0,119,87
24,0,0,126,102
25,0,0,117,94
26,0,0,100,98
27,2,0,93,71
28,0,0,101,74
29,0,0,101,71
30,0,1,89,60
31,0,0,95,49
32,0,1,91,54
33,0,0,81,41
34,0,0,71,43
35,1,0,78,42
36,2,0,73,44
37,0,0,77,42
38,0,0,69,24
39,0,1,66,13
40,0,0,68,30
41,0,0,74,18
42,1,0,75,18
43,0,0,65,28
44,0,0,55,20
45,1,0,38,13
46,0,0,58,13
47,0,0,41,12
48,0,0,48,14
49,0,0,48,10
50,0,0,43,9
51,0,0,40,8
52,0,0,30,13
53,0,1,35,9
54,2,0,29,9
55,0,0,37,6
56,1,0,35,7
57,0,0,23,6
58,0,0,22,5
59,0,0,21,3
60,0,NA,NA,NA
