"dagen","IC_to_clinical","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
1,1,2,204,165
2,5,3,588,248
3,4,5,484,168
4,6,5,498,150
5,5,8,479,129
6,7,5,493,104
7,5,4,511,100
8,4,2,509,126
9,7,5,492,123
10,5,3,429,108
11,2,5,383,103
12,5,4,325,127
13,4,6,321,104
14,2,4,274,112
15,4,3,236,118
16,3,5,201,112
17,1,0,175,97
18,0,2,152,98
19,2,9,126,117
20,7,5,108,103
21,4,4,110,103
22,1,0,101,84
23,4,0,92,82
24,3,7,91,66
25,3,3,96,76
26,3,2,86,62
27,1,2,81,75
28,1,1,84,53
29,3,2,79,53
30,0,3,83,53
31,0,1,76,46
32,3,2,77,40
33,1,2,73,39
34,1,0,65,30
35,0,3,63,31
36,0,1,58,30
37,1,2,57,34
38,3,3,54,30
39,1,2,55,17
40,0,2,52,9
41,1,2,53,27
42,2,0,57,17
43,0,1,65,13
44,1,0,56,23
45,1,1,40,13
46,2,0,28,11
47,0,0,52,11
48,2,1,34,7
49,0,0,36,10
50,1,0,34,8
51,0,0,38,7
52,2,0,30,7
53,0,1,28,9
54,3,0,29,7
55,0,0,22,7
56,1,0,31,4
57,0,0,29,6
58,0,0,19,3
59,1,1,18,4
60,0,2,14,3
