"dagen","IC_to_clinical","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
0,2,1,403,268
1,2,7,1270,450
2,22,7,893,285
3,13,8,864,233
4,19,6,741,203
5,7,7,704,176
6,7,2,705,154
7,5,1,689,184
8,4,1,666,175
9,6,1,591,150
10,1,3,533,153
11,3,1,465,174
12,0,0,440,147
13,1,1,345,149
14,4,2,311,158
15,0,2,250,137
16,0,4,214,129
17,1,1,202,130
18,0,1,154,149
19,1,1,155,141
20,1,1,145,130
21,0,1,140,117
22,0,1,134,111
23,1,0,120,89
24,0,0,127,100
25,0,0,117,97
26,1,0,103,99
27,1,0,95,71
28,0,1,102,77
29,0,0,101,71
30,0,0,89,60
31,1,0,96,50
32,1,0,91,55
33,0,0,80,41
34,0,0,72,43
35,0,0,80,42
36,1,0,74,44
37,0,0,78,42
38,0,0,69,24
39,0,0,66,13
40,0,0,68,30
41,0,0,76,18
42,0,0,76,17
43,0,0,66,28
44,0,0,56,20
45,1,0,38,13
46,0,0,58,13
47,0,0,41,12
48,0,0,48,14
49,0,0,49,10
50,0,0,43,9
51,0,0,40,8
52,0,0,31,13
53,0,0,36,9
54,0,0,28,9
55,0,0,37,6
56,2,0,36,7
57,0,0,23,6
58,0,0,22,5
59,0,0,20,3
60,0,NA,NA,NA
