"dagen","IC_to_clinical","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
0,2,0,324,229
1,10,2,961,373
2,34,3,718,240
3,18,3,726,197
4,20,1,653,182
5,12,1,643,151
6,7,1,666,143
7,3,4,647,161
8,15,0,641,159
9,5,1,568,139
10,4,0,501,139
11,9,1,449,168
12,1,2,419,139
13,5,2,330,140
14,4,1,301,150
15,1,2,240,132
16,2,0,207,124
17,0,1,194,121
18,1,0,145,141
19,2,1,147,141
20,1,2,137,128
21,0,0,134,116
22,1,2,130,106
23,2,1,118,85
24,0,1,124,100
25,1,2,116,92
26,0,1,98,98
27,1,1,92,70
28,0,0,100,73
29,1,0,99,69
30,1,0,89,60
31,0,0,90,47
32,1,1,90,55
33,0,1,81,41
34,0,0,69,39
35,2,0,75,42
36,3,0,72,43
37,0,1,78,40
38,1,2,68,24
39,1,1,65,13
40,1,0,65,30
41,1,1,72,18
42,1,0,73,18
43,3,0,62,28
44,0,2,53,20
45,2,0,36,13
46,0,1,56,13
47,1,0,41,11
48,0,0,47,13
49,0,1,45,9
50,2,0,43,9
51,0,1,38,8
52,1,0,29,13
53,1,0,35,8
54,0,0,27,9
55,1,0,35,6
56,3,1,35,7
57,0,0,21,5
58,1,0,22,5
59,0,0,19,3
60,1,NA,NA,NA
