"dagen","IC_to_clinical","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
1,2,1,206,167
2,9,6,593,250
3,6,7,487,170
4,6,9,502,153
5,2,9,487,130
6,4,4,499,105
7,9,10,517,101
8,3,4,515,126
9,7,8,498,123
10,2,8,436,108
11,2,4,385,104
12,3,5,331,127
13,0,4,327,104
14,0,7,278,112
15,1,3,241,121
16,0,5,204,113
17,1,4,177,97
18,0,1,153,100
19,1,1,128,118
20,3,2,113,108
21,2,1,113,103
22,2,0,102,86
23,2,0,94,83
24,5,0,91,67
25,1,2,98,78
26,0,2,89,62
27,3,2,81,76
28,0,2,84,54
29,0,0,81,53
30,2,0,83,55
31,0,0,76,47
32,0,1,79,40
33,1,0,74,39
34,0,2,66,30
35,0,2,63,31
36,1,0,58,30
37,4,0,58,34
38,4,1,56,31
39,1,3,55,19
40,0,1,52,9
41,1,1,54,27
42,0,0,59,17
43,0,0,65,14
44,0,0,56,23
45,2,1,41,13
46,1,0,29,12
47,0,1,52,11
48,1,0,35,7
49,0,1,36,10
50,0,0,35,8
51,0,0,37,7
52,1,3,31,7
53,0,1,28,9
54,1,1,30,8
55,0,2,22,7
56,2,0,32,4
57,0,1,29,6
58,0,0,19,3
59,0,0,19,4
60,0,0,14,3
